Player,Rating,KFactor,NumGames
41355,2188,15,30
41363,2517,10,30
41370,2420,10,30
41371,2403,10,30
41372,2035,15,30
41374,2155,15,30
41386,2192,15,30
41398,2038,25,26
41410,2119,15,30
41412,2281,15,30
41419,2106,15,30
41423,2274,15,30
41424,2202,15,30
41434,2193,15,30
41438,2098,15,30
41439,2277,15,30
41442,2201,15,30
41443,2152,15,30
41445,2271,15,30
41458,2273,15,30
41465,2267,15,30
41468,2433,10,30
41481,2253,15,30
41493,2330,15,30
41495,2181,15,30
41497,2277,15,30
41499,2230,15,30
41502,2128,15,30
41509,2271,15,30
41513,2289,15,30
41515,2128,15,30
41522,2325,15,30
41527,2313,15,30
41528,2312,15,30
41529,2503,10,30
41535,2177,15,30
41544,2290,15,30
41547,2235,15,30
41551,2196,25,23
41553,2410,10,30
41555,2132,15,30
41556,2077,15,30
41562,2247,15,30
41567,2094,15,30
41568,2271,15,30
41569,2511,10,30
41578,2473,10,30
41583,2227,25,27
41585,2151,15,30
41586,2256,15,30
41588,2289,15,30
41589,2174,15,30
41597,2302,15,30
41598,2282,15,30
41604,2255,15,30
41609,2130,25,21
41615,2208,15,30
41619,2288,15,30
41622,2127,25,15
41627,2198,15,30
41628,2285,15,30
41629,2290,15,30
41631,2225,15,30
41635,2418,10,30
41637,2389,10,30
41638,2190,15,30
41643,2336,15,30
41644,2269,15,30
41645,2311,15,30
41649,2331,15,30
41650,2181,15,30
41651,2231,25,19
41657,2140,25,24
41658,2498,10,30
41665,2461,10,30
41679,2399,10,30
41690,2162,25,26
41692,2090,15,30
41696,2367,10,30
41701,2204,25,25
41702,2175,15,30
41704,2364,10,30
41707,2286,15,30
41710,2357,15,30
41725,2274,15,30
41727,2307,15,30
41734,2226,15,30
41735,2283,15,30
41740,2469,10,30
41742,2366,15,30
41743,2182,25,17
41748,2244,25,17
41759,2472,10,30
41763,2272,15,30
41771,2114,15,30
41780,2279,15,30
41786,2501,10,30
41787,2197,25,15
41794,2220,15,30
41803,2126,25,19
41813,2177,15,30
41818,2121,15,30
41837,2504,10,30
41842,2141,25,18
41847,2507,10,30
41852,2177,15,30
41856,2460,10,30
41861,2309,15,30
41864,2261,25,15
41866,2461,10,30
41867,2047,25,9
41868,2443,10,30
41873,2205,15,30
41883,2516,10,30
41886,2447,10,30
41894,2216,25,17
41901,2243,15,30
41913,2363,10,30
41914,2390,10,30
41918,2299,15,30
41919,2276,15,30
41920,2394,10,30
41923,2317,15,30
41926,2222,15,30
41927,2050,15,30
41931,2293,15,30
41933,2091,25,24
41935,2431,10,30
41943,2145,15,30
41948,2498,10,30
41951,2292,15,30
41956,2366,15,30
41957,2217,15,30
41964,2234,15,30
41968,2191,15,30
41983,2134,15,30
41984,2218,15,30
41989,2300,15,30
41991,2217,15,30
41993,2338,10,30
41995,2387,10,30
42004,2183,15,30
42006,2286,15,30
42007,2264,15,30
42009,2228,15,30
42011,2061,15,30
42012,2380,10,30
42015,2184,15,30
42016,2271,15,30
42018,2036,25,24
42023,2289,15,30
42029,2333,10,30
42035,2136,15,30
42040,2209,15,30
42041,2243,15,30
42043,2390,10,30
42057,2029,15,30
42059,2068,15,30
42070,2086,15,30
42079,2229,15,30
42088,2208,15,30
42089,2195,15,30
42091,2395,10,30
42095,2080,15,30
42097,2417,10,30
42098,2055,15,30
42108,2162,15,30
42110,2075,15,30
42114,2193,15,30
42121,2479,10,30
42129,2130,15,30
42140,2169,15,30
42147,2110,25,23
42152,2397,10,30
42157,2236,15,30
42158,2127,15,30
42159,2294,15,30
42160,2037,15,30
42161,2174,15,30
42165,2282,25,19
42166,2335,15,30
42168,2317,15,30
42175,2328,15,30
42177,2500,10,30
42178,2339,15,30
42187,2417,10,30
42189,2169,25,24
42191,2198,25,25
42200,2213,15,30
42201,2088,25,18
42203,2334,15,30
42208,2481,10,30
42214,2101,25,12
42215,2221,25,15
42216,2276,15,30
42219,2280,15,30
42229,2126,15,30
42232,2194,15,30
42236,2154,15,30
42250,2373,10,30
42265,2127,25,14
42269,2390,10,30
42273,2415,10,30
42275,2115,25,14
42277,2056,25,17
42281,2085,15,30
42283,2093,15,30
42284,2280,25,22
42289,2256,25,12
42290,2178,15,30
42291,2607,10,30
42299,2045,25,18
42310,2486,10,30
42312,2331,15,30
42313,2352,15,30
42315,2220,15,30
42322,2285,25,23
42324,2025,15,30
42328,2231,15,30
42334,2231,15,30
42343,2224,25,17
42345,2346,10,30
42348,2012,15,30
42353,2179,15,30
42356,2488,10,30
42359,2165,15,30
42361,2254,25,16
42363,2354,10,30
42364,2135,25,10
42368,2230,15,30
42371,2460,10,30
42380,2142,25,26
42384,2297,15,30
42386,2151,15,30
42388,2398,10,30
42389,2011,25,9
42396,2130,25,22
42398,2091,15,30
42408,2167,25,19
42410,2232,25,25
42412,2425,10,30
42414,2207,15,30
42415,2222,15,30
42417,2094,25,26
42423,2301,15,30
42428,2332,15,30
42431,2234,15,30
42432,2582,10,30
42433,2356,15,30
42438,2136,15,30
42441,2334,15,30
42442,2221,15,30
42445,2223,15,30
42446,2261,15,30
42448,2145,15,30
42457,2397,15,30
42461,2227,15,30
42474,2388,10,30
42476,2408,10,30
42480,2136,15,30
42482,2339,15,30
42483,2300,15,30
42484,2099,15,30
42491,2057,15,30
42492,2198,15,30
42499,2212,15,30
42501,2216,15,30
42513,2316,15,30
42514,2177,25,10
42515,2149,25,9
42523,2223,15,30
42526,2269,15,30
42533,2278,15,30
42534,2202,15,30
42535,2448,10,30
42536,2209,15,30
42540,2025,15,30
42547,2070,15,30
42551,2336,10,30
42555,2328,15,30
42561,2226,25,24
42563,2139,25,12
42568,2206,15,30
42569,2096,15,30
42570,2284,15,30
42571,2248,15,30
42583,2102,15,30
42584,2435,10,30
42585,2455,10,30
42587,2333,15,30
42590,2287,15,30
42592,2017,15,30
42596,2220,15,30
42597,2349,15,30
42598,2153,15,30
42601,2357,15,30
42602,2219,15,30
42616,2159,15,30
42618,2244,15,30
42620,2109,25,18
42621,2246,15,30
42624,2220,25,27
42625,2097,25,28
42627,2057,15,30
42635,2075,25,16
42636,2142,15,30
42641,2158,15,30
42642,2221,15,30
42646,2411,10,30
42652,2168,15,30
42656,2170,25,13
42659,2192,15,30
42662,2293,15,30
42668,2131,25,13
42670,2201,15,30
42671,2407,10,30
42672,2148,15,30
42676,2263,15,30
42677,2425,10,30
42687,2192,15,30
42689,2087,15,30
42693,2232,15,30
42695,2104,25,13
42699,2253,15,30
42700,2304,15,30
42710,2318,15,30
42714,2160,15,30
42717,2223,15,30
42722,2245,15,30
42723,2122,25,24
42734,2127,25,22
42738,2215,15,30
42744,2223,15,30
42749,2102,25,14
42751,2363,25,24
42752,2235,15,30
42754,2157,15,30
42760,2418,10,30
42763,2247,15,30
42764,2187,15,30
42769,2200,15,30
42779,2132,15,30
42780,2132,15,30
42782,2055,15,30
42784,2507,10,30
42787,2375,10,30
42789,2107,15,30
42790,2441,10,30
42791,2249,15,30
42803,2459,10,30
42809,2395,10,30
42820,2108,25,12
42824,2310,15,30
42828,2167,15,30
42829,2252,15,30
42833,2238,15,30
42835,2235,15,30
42839,2343,15,30
42841,2256,25,24
42851,2129,15,30
42854,2278,15,30
42855,2123,15,30
42862,2275,15,30
42864,2286,15,30
42867,2026,15,30
42869,2469,10,30
42871,2124,25,14
42885,2376,10,30
42886,2091,15,30
42888,2098,15,30
42890,2308,15,30
42896,2220,15,30
42899,2134,15,30
42909,2387,10,30
42913,2171,15,30
42917,2244,15,30
42919,2183,15,30
42923,2497,10,30
42924,2186,15,30
42931,2247,15,30
42943,2196,25,28
42944,2235,15,30
42950,2353,15,30
42957,2112,15,30
42961,2415,10,30
42965,2361,10,30
42966,2251,15,30
42967,2253,15,30
42979,2330,15,30
42980,2180,15,30
42982,2207,15,30
42983,2448,10,30
42994,2126,15,30
42997,2010,15,30
43002,2340,10,30
43004,2374,10,30
43010,2215,15,30
43013,2229,15,30
43015,2196,15,30
43018,2378,10,30
43019,2168,15,30
43025,2289,15,30
43031,2151,15,30
43035,2276,15,30
43036,2221,15,30
43041,2252,25,26
43042,2166,25,17
43046,2122,15,30
43049,2087,15,30
43055,2039,25,14
43060,2315,15,30
43065,2094,25,11
43067,2197,15,30
43070,2169,15,30
43085,2284,15,30
43088,2302,15,30
43089,2074,15,30
43090,2145,15,30
43093,2244,15,30
43094,2165,15,30
43096,2300,15,30
43097,2122,25,18
43098,2102,25,14
43099,2164,15,30
43101,2289,15,30
43106,2209,15,30
43109,2378,15,30
43111,2530,10,30
43113,2080,15,30
43124,2187,25,25
43132,2224,15,30
43134,2419,10,30
43137,2092,15,30
43138,2362,15,30
43150,2246,15,30
43152,2156,25,20
43154,2136,15,30
43158,2239,15,30
43160,2268,15,30
43162,2201,15,30
43167,2233,15,30
43169,2163,15,30
43173,2192,15,30
43174,2210,25,14
43175,2387,10,30
43178,2129,15,30
43182,2343,15,30
43185,2308,15,30
43186,2299,15,30
43187,2202,15,30
43191,2349,15,30
43195,2561,10,30
43198,2172,15,30
43199,2198,15,30
43200,2159,15,30
43207,2159,15,30
43208,2208,25,22
43210,2263,15,30
43215,2416,10,30
43223,2081,15,30
43224,2376,15,30
43226,2387,10,30
43231,2392,10,30
43234,2058,15,30
43236,2244,15,30
43239,2426,10,30
43242,2177,15,30
43243,2164,15,30
43244,2361,25,11
43246,2593,10,30
43251,2171,15,30
43252,2062,25,12
43259,2293,25,22
43263,2444,10,30
43270,2153,15,30
43271,2138,15,30
43273,2214,15,30
43274,2468,10,30
43275,2475,10,30
43279,2300,15,30
43280,2212,15,30
43281,2138,15,30
43283,2015,15,30
43285,2112,25,9
43288,2182,15,30
43289,2274,15,30
43293,2203,15,30
43298,2335,15,30
43303,2552,10,30
43307,2163,15,30
43309,2372,10,30
43310,2053,15,30
43311,2118,15,30
43316,2124,15,30
43318,2242,15,30
43319,2490,10,30
43322,2014,15,30
43323,2214,15,30
43324,2381,10,30
43331,2057,15,30
43335,2547,10,30
43337,2194,15,30
43345,2495,10,30
43346,2209,15,30
43350,2322,15,30
43352,2196,25,9
43366,2213,25,9
43367,2092,15,30
43381,2229,15,30
43383,2221,25,28
43384,2090,15,30
43385,2228,15,30
43389,2374,10,30
43395,2404,10,30
43397,2163,25,27
43400,2309,15,30
43405,2446,10,30
43407,2255,15,30
43408,2484,10,30
43414,2369,10,30
43419,2377,15,30
43420,2119,15,30
43438,2277,15,30
43441,2247,15,30
43444,2219,15,30
43446,2297,15,30
43447,2225,25,21
43449,2059,15,30
43454,2189,15,30
43463,2243,25,21
43472,2200,15,30
43473,2628,10,30
43474,2367,25,28
43481,2208,15,30
43482,2283,15,30
43487,2272,15,30
43488,2218,25,19
43491,2404,10,30
43495,2199,15,30
43496,2305,15,30
43497,2279,15,30
43499,2111,15,30
43506,2193,15,30
43511,2198,15,30
43513,2384,10,30
43515,2344,25,16
43520,2097,25,25
43521,2259,15,30
43533,2060,15,30
43541,2228,15,30
43551,2325,15,30
43557,2371,10,30
43559,2082,15,30
43562,2347,15,30
43563,2134,15,30
43573,2252,15,30
43575,2287,15,30
43579,2243,15,30
43582,2170,25,16
43585,2285,15,30
43591,2099,15,30
43592,2263,15,30
43593,2141,15,30
43597,2227,15,30
43600,2256,15,30
43601,2289,15,30
43602,2144,25,18
43609,2176,15,30
43615,2439,10,30
43622,2354,10,30
43629,2548,10,30
43630,2215,15,30
43632,2316,15,30
43635,2406,10,30
43648,2350,15,30
43650,2204,15,30
43652,2280,15,30
43655,2128,15,30
43656,2323,15,30
43660,2411,10,30
43661,2386,10,30
43662,2248,15,30
43663,2030,15,30
43670,2306,15,30
43673,2444,10,30
43677,2166,25,19
43686,2261,15,30
43693,2241,15,30
43695,2278,15,30
43699,2228,15,30
43703,2178,25,18
43706,2357,10,30
43708,2284,25,24
43709,2035,25,22
43712,2370,10,30
43718,2305,15,30
43720,2077,15,30
43721,2246,15,30
43724,2533,10,30
43726,2359,15,30
43733,2212,25,12
43735,2168,15,30
43738,2246,15,30
43745,2241,15,30
43749,2371,15,30
43755,2328,15,30
43761,2425,10,30
43763,2135,15,30
43766,2318,15,30
43769,2043,25,28
43771,2294,25,22
43775,2140,15,30
43781,2335,15,30
43785,2264,15,30
43786,2220,25,9
43794,2257,15,30
43795,2064,15,30
43796,2124,25,26
43797,2246,15,30
43801,2217,15,30
43803,2204,15,30
43805,2253,15,30
43811,2302,15,30
43813,2101,15,30
43814,2287,15,30
43823,2255,15,30
43826,2262,15,30
43828,2235,15,30
43831,2207,15,30
43832,2329,15,30
43834,2313,15,30
43835,2217,15,30
43838,2095,15,30
43845,2431,10,30
43846,2218,25,22
43848,2506,10,30
43850,2184,25,19
43851,2164,15,30
43852,2105,15,30
43856,2184,15,30
43863,2087,25,14
43864,2242,25,17
43870,2391,10,30
43875,2288,15,30
43877,2217,15,30
43879,2203,15,30
43881,2145,25,15
43886,2107,25,23
43891,2118,25,15
43901,2378,10,30
43903,2162,15,30
43904,2153,25,17
43907,2163,15,30
43911,2152,15,30
43912,2306,15,30
43913,2132,15,30
43916,2308,15,30
43918,2327,15,30
43921,2061,25,24
43924,2137,25,14
43925,2228,15,30
43926,2252,15,30
43928,2293,15,30
43929,2169,15,30
43931,2171,25,13
43939,2441,10,30
43947,2256,15,30
43951,2056,25,10
43954,2150,15,30
43955,2266,25,9
43959,2219,15,30
43963,2323,10,30
43967,2229,15,30
43972,2202,15,30
43976,2235,25,26
43978,2105,15,30
43981,2363,10,30
43983,2106,15,30
43987,2195,15,30
43988,2619,10,30
43995,2057,25,22
43996,2129,25,25
43999,2262,15,30
44001,2229,15,30
44007,2298,15,30
44010,2224,15,30
44017,2197,25,16
44021,2245,15,30
44022,2224,15,30
44026,2342,10,30
44031,2224,15,30
44033,2182,15,30
44035,2049,15,30
44037,2201,15,30
44043,2098,15,30
44046,2136,15,30
44049,2228,25,14
44050,2275,15,30
44051,2270,15,30
44052,2162,15,30
44053,2209,15,30
44056,2339,15,30
44062,2178,15,30
44069,2165,15,30
44070,2458,10,30
44076,2278,15,30
44080,2167,15,30
44081,2177,15,30
44082,2047,25,12
44083,2110,15,30
44084,2214,15,30
44087,2233,15,30
44088,2259,15,30
44090,2107,25,18
44092,2400,10,30
44095,2229,15,30
44096,2404,10,30
44106,2243,25,18
44108,2313,15,30
44118,2029,15,30
44121,2235,15,30
44128,2152,25,15
44129,2394,10,30
44138,2167,15,30
44139,2160,15,30
44141,2214,15,30
44144,2094,15,30
44145,2269,15,30
44147,2240,15,30
44148,2407,10,30
44150,2168,25,17
44168,2229,15,30
44169,2174,25,22
44174,2457,10,30
44184,2288,15,30
44186,2127,25,13
44189,2159,15,30
44191,2093,15,30
44200,2220,15,30
44209,2315,15,30
44214,2330,15,30
44215,2242,15,30
44216,2258,15,30
44219,2158,15,30
44224,2135,25,24
44225,2361,10,30
44226,2086,25,17
44228,2338,15,30
44240,2343,15,30
44246,2254,15,30
44250,2248,15,30
44257,2245,15,30
44261,2291,15,30
44264,2289,15,30
44269,2107,15,30
44271,2278,15,30
44275,2302,15,30
44283,2577,10,30
44284,2082,25,24
44291,2140,15,30
44296,2213,15,30
44304,2142,15,30
44305,2195,15,30
44307,2515,10,30
44309,2209,15,30
44310,2549,10,30
44312,2428,10,30
44313,2191,15,30
44315,2312,15,30
44328,2181,25,9
44330,2404,10,30
44339,2579,10,30
44344,2036,15,30
44345,2087,15,30
44347,2105,25,20
44351,2284,15,30
44363,2042,15,30
44365,2134,15,30
44367,2220,25,18
44377,2119,25,17
44380,2134,15,30
44386,2191,15,30
44388,2335,15,30
44390,2274,15,30
44392,2013,25,24
44400,2180,25,18
44402,2185,25,29
44404,2087,15,30
44407,2310,15,30
44408,2423,10,30
44413,2245,15,30
44417,2336,15,30
44422,2302,15,30
44423,2598,10,30
44428,2377,10,30
44430,2164,15,30
44431,2246,15,30
44436,2130,15,30
44438,2170,15,30
44439,2235,15,30
44441,2251,15,30
44446,2441,10,30
44450,2263,15,30
44464,2196,15,30
44469,2145,15,30
44474,2154,15,30
44475,2198,15,30
44477,2241,15,30
44486,2149,25,16
44491,2203,15,30
44495,2266,15,30
44496,2210,25,28
44504,2251,15,30
44506,2236,25,17
44511,2217,25,23
44515,2253,15,30
44521,2049,25,12
44529,2257,15,30
44533,2332,15,30
44536,2326,10,30
44539,2165,15,30
44540,2170,25,16
44541,2281,15,30
44542,2126,15,30
44547,2307,15,30
44548,2318,15,30
44552,2384,10,30
44553,2277,15,30
44556,2205,15,30
44558,2075,25,18
44567,2249,25,10
44568,2211,15,30
44571,2116,15,30
44575,2177,15,30
44576,2115,15,30
44577,2174,15,30
44578,2188,15,30
44590,2305,15,30
44591,2249,15,30
44595,2212,15,30
44597,2580,10,30
44602,2092,15,30
44608,2027,25,10
44609,2183,25,18
44611,2007,15,30
44614,2167,15,30
44619,2337,15,30
44621,2276,15,30
44629,2190,15,30
44632,2382,10,30
44633,2239,15,30
44643,2155,15,30
44644,2223,15,30
44647,2184,25,13
44650,2110,15,30
44653,2438,10,30
44654,2095,15,30
44662,2274,15,30
44667,2290,15,30
44668,2155,15,30
44669,2254,15,30
44674,2212,15,30
44681,2280,15,30
44682,2096,15,30
44691,2043,15,30
44694,2212,25,17
44705,2323,15,30
44716,2279,15,30
44718,2094,25,20
44722,2153,25,18
44724,2190,15,30
44726,2094,15,30
44727,2290,15,30
44729,2309,15,30
44730,2296,15,30
44731,2252,15,30
44732,2249,15,30
44737,2156,15,30
44738,2086,25,20
44744,2274,15,30
44748,2413,10,30
44750,2171,15,30
44751,2247,15,30
44755,2221,25,25
44757,2296,10,30
44759,2400,10,30
44760,2245,15,30
44764,2291,25,9
44766,2381,10,30
44767,2124,15,30
44771,2392,10,30
44773,2586,10,30
44778,2123,15,30
44779,2150,15,30
44786,2403,10,30
44788,2035,15,30
44789,2356,10,30
44792,2304,25,29
44799,2125,15,30
44801,2110,15,30
44802,2174,15,30
44803,2314,15,30
44804,2218,25,28
44807,2371,15,30
44808,2147,15,30
44809,2265,15,30
44812,2328,15,30
44829,2075,25,22
44834,2372,15,30
44835,2184,15,30
44837,2402,10,30
44846,2183,15,30
44848,2147,15,30
44849,2107,25,15
44854,2419,10,30
44858,2229,25,15
44861,2119,15,30
44864,2114,15,30
44871,2198,15,30
44873,2161,15,30
44875,2320,15,30
44878,2228,15,30
44885,2099,15,30
44886,2299,15,30
44894,2168,15,30
44898,2084,25,13
44899,2222,15,30
44901,2306,15,30
44906,2227,15,30
44908,2332,15,30
44911,2276,15,30
44913,2244,15,30
44914,2167,25,14
44916,2240,15,30
44917,2167,15,30
44922,2346,15,30
44928,2180,15,30
44929,2296,25,10
44934,2201,15,30
44938,2524,10,30
44943,2048,15,30
44949,2321,25,18
44952,2267,15,30
44953,2175,15,30
44957,2128,15,30
44958,2155,15,30
44960,2177,15,30
44964,2284,10,30
44967,2125,15,30
44968,2289,15,30
44974,2307,15,30
44990,2100,15,30
45000,2266,15,30
45006,2371,10,30
45010,2353,15,30
45014,2056,25,14
45019,2202,15,30
45024,2196,15,30
45025,2483,10,30
45027,2266,15,30
45028,2111,15,30
45031,2128,15,30
45033,2270,15,30
45034,2117,25,16
45036,2241,15,30
45039,2160,15,30
45042,2267,15,30
45047,2186,15,30
45048,2305,15,30
45051,2003,25,14
45054,2182,15,30
45055,2438,10,30
45060,2145,25,22
45061,2135,25,12
45071,2267,15,30
45075,2380,10,30
45076,2223,15,30
45079,2225,25,18
45086,2218,15,30
45088,2134,15,30
45091,2196,15,30
45093,2413,10,30
45102,2211,25,23
45118,2240,15,30
45122,2337,10,30
45123,2153,15,30
45124,2404,10,30
45127,2313,15,30
45130,2100,25,16
45132,2022,15,30
45135,2127,25,29
45137,2294,15,30
45138,2137,15,30
45142,2306,15,30
45161,2351,15,30
45163,2196,25,18
45164,2111,15,30
45165,2622,10,30
45173,2139,15,30
45180,2385,15,30
45187,2147,15,30
45190,2180,25,15
45206,2222,25,19
45207,2494,10,30
45210,2303,10,30
45212,2251,15,30
45213,2149,25,26
45215,2234,25,23
45223,2213,25,13
45225,2178,15,30
45226,2208,15,30
45227,2155,15,30
45228,2096,15,30
45231,2211,15,30
45233,2198,15,30
45234,2273,15,30
45240,2286,15,30
45244,2257,15,30
45248,2232,25,23
45250,2179,15,30
45254,2090,15,30
45256,2038,15,30
45258,2164,15,30
45265,2417,10,30
45269,2219,25,12
45270,2327,15,30
45271,2157,15,30
45275,2256,15,30
45278,2229,15,30
45279,2409,10,30
45284,2309,15,30
45286,2174,15,30
45287,2380,15,30
45290,2263,15,30
45299,2261,15,30
45304,2076,15,30
45307,2191,15,30
45311,2182,25,24
45313,2584,10,30
45316,2344,15,30
45317,2183,15,30
45318,2309,15,30
45325,2279,15,30
45328,2236,15,30
45330,2067,15,30
45341,2301,15,30
45347,2173,15,30
45349,2144,15,30
45355,2375,15,30
45359,2205,15,30
45365,2396,10,30
45366,2412,10,30
45371,2202,15,30
45375,2092,25,20
45380,2227,15,30
45381,2106,15,30
45386,2028,15,30
45388,2210,25,14
45407,2255,15,30
45416,2381,15,30
45417,2083,15,30
45427,2172,25,10
45429,2171,15,30
45438,2465,10,30
45440,2374,15,30
45445,2520,10,30
45446,2175,15,30
45447,2189,15,30
45448,2036,15,30
45450,2258,15,30
45456,2047,15,30
45462,2148,15,30
45468,2104,15,30
45469,2224,15,30
45470,2296,25,20
45473,2089,15,30
45475,2185,15,30
45476,2375,10,30
45478,2258,15,30
45486,2190,15,30
45487,2044,15,30
45495,2084,25,18
45496,2522,10,30
45501,2523,10,30
45509,2065,25,10
45512,2179,15,30
45513,2290,15,30
45520,2262,15,30
45522,2539,10,30
45523,2108,15,30
45525,2324,15,30
45528,2281,10,30
45529,2009,15,30
45539,2163,15,30
45540,2237,15,30
45543,2194,15,30
45544,2146,15,30
45550,2338,15,30
45553,2286,15,30
45554,2452,10,30
45559,2272,15,30
45560,2265,15,30
45563,2245,25,26
45567,2315,25,19
45573,2095,25,17
45575,2272,15,30
45586,2340,10,30
45590,2093,15,30
45596,2221,15,30
45598,2200,15,30
45599,2134,15,30
45601,2253,15,30
45603,2150,25,10
45604,2270,15,30
45605,2330,10,30
45614,2332,10,30
45618,2257,15,30
45623,2232,25,11
45624,2173,15,30
45626,2196,15,30
45633,2591,10,30
45639,2215,15,30
45640,2257,15,30
45641,2162,15,30
45643,2104,15,30
45644,2241,15,30
45645,2277,15,30
45647,2398,15,30
45648,2284,15,30
45654,2288,15,30
45655,2127,15,30
45659,2269,15,30
45662,2086,15,30
45666,2287,15,30
45668,2025,15,30
45674,2126,15,30
45675,2106,15,30
45676,2264,15,30
45681,2297,15,30
45683,2343,15,30
45684,2050,15,30
45686,2112,15,30
45687,2073,25,18
45689,2622,10,30
45691,2426,10,30
45694,2077,25,22
45700,2066,15,30
45704,2298,15,30
45705,2609,10,30
45707,2188,25,25
45710,2256,15,30
45713,2296,15,30
45718,2433,10,30
45721,2400,10,30
45723,2163,15,30
45730,2254,15,30
45740,2107,25,21
45741,2184,25,29
45742,2431,10,30
45745,2150,25,10
45747,2174,15,30
45748,2195,25,17
45754,2322,15,30
45757,2101,25,22
45763,2255,15,30
45765,2077,25,11
45767,2121,15,30
45770,2388,10,30
45774,2138,15,30
45777,2520,10,30
45787,2195,15,30
45794,2123,15,30
45797,2335,25,13
45803,2233,15,30
45807,2593,10,30
45811,2273,15,30
45814,2177,15,30
45815,2269,15,30
45818,2275,15,30
45823,2477,10,30
45826,2098,15,30
45827,2340,15,30
45842,2263,15,30
45843,2310,25,10
45846,2155,15,30
45847,2194,15,30
45850,2247,15,30
45851,2453,10,30
45867,2131,15,30
45869,2122,25,15
45871,2014,15,30
45872,2567,10,30
45873,2257,15,30
45875,2267,15,30
45880,2157,25,18
45882,2297,15,30
45891,2115,15,30
45892,2008,15,30
45905,2175,25,19
45907,2328,25,21
45911,2198,15,30
45912,2251,15,30
45914,2120,25,14
45916,2016,15,30
45918,2191,15,30
45919,2167,25,20
45922,2333,15,30
45923,2120,15,30
45924,2274,25,10
45925,2019,15,30
45930,2281,25,17
45932,2127,15,30
45938,2160,25,14
45944,2148,25,13
45945,2212,15,30
45950,2383,15,30
45951,2151,15,30
45954,2294,15,30
45964,2248,15,30
45967,2136,15,30
45968,2177,15,30
45971,2270,25,17
45973,2238,15,30
45975,2331,15,30
45976,2178,15,30
45985,2024,15,30
45989,2156,15,30
45992,2256,15,30
45996,2367,10,30
46003,2061,15,30
46006,2170,15,30
46015,2215,15,30
46018,2157,15,30
46021,2184,25,15
46028,2357,10,30
46032,2063,15,30
46033,2129,15,30
46039,2398,15,30
46044,2274,15,30
46045,2023,15,30
46047,2579,10,30
46050,2114,15,30
46053,2143,15,30
46054,2088,15,30
46056,2231,15,30
46072,2203,15,30
46073,2157,15,30
46079,2128,15,30
46089,2303,15,30
46093,2197,25,19
46098,2139,15,30
46105,2238,15,30
46111,2159,15,30
46115,2137,15,30
46117,2280,15,30
46125,2188,15,30
46130,2263,15,30
46142,2228,15,30
46143,2190,15,30
46145,2075,15,30
46146,2243,25,11
46151,2309,15,30
46152,2202,15,30
46154,2316,15,30
46158,2111,25,23
46160,2111,15,30
46161,2226,15,30
46173,2313,25,10
46182,2287,15,30
46184,2186,15,30
46185,2489,10,30
46187,2294,15,30
46196,2372,10,30
46201,2296,15,30
46202,2142,15,30
46207,2431,10,30
46208,2192,25,29
46211,2044,25,18
46214,2298,15,30
46215,2561,10,30
46217,2284,15,30
46220,2245,25,10
46223,2055,25,18
46237,2384,10,30
46243,2237,25,28
46244,2256,15,30
46245,2398,10,30
46249,2202,15,30
46250,2132,15,30
46251,2241,25,26
46257,2087,15,30
46273,2171,15,30
46274,2405,10,30
46281,2426,10,30
46282,2391,15,30
46284,2153,15,30
46288,2213,15,30
46294,2181,15,30
46302,2270,15,30
46319,2318,10,30
46323,2424,10,30
46324,2187,15,30
46326,2310,15,30
46328,2121,25,9
46334,2404,10,30
46339,2166,15,30
46341,2488,10,30
46348,2035,15,30
46351,2194,15,30
46361,2061,15,30
46363,2157,25,23
46368,2258,15,30
46369,2398,10,30
46373,2287,15,30
46376,2175,15,30
46377,2198,15,30
46380,2147,15,30
46382,2275,25,28
46386,2312,15,30
46387,2332,15,30
46388,2436,10,30
46399,2077,25,18
46401,2050,15,30
46407,2223,15,30
46413,2056,15,30
46414,2156,15,30
46416,2377,15,30
46417,2340,15,30
46419,2173,25,27
46423,2378,10,30
46424,2395,10,30
46427,2100,15,30
46430,2079,15,30
46431,2212,15,30
46432,2378,10,30
46436,2157,25,21
46439,2156,15,30
46448,2267,15,30
46449,2085,15,30
46450,2242,15,30
46452,2145,15,30
46455,2253,25,17
46457,2387,10,30
46460,2475,10,30
46463,2206,15,30
46466,2129,15,30
46469,2346,10,30
46475,2065,15,30
46476,2120,25,11
46481,2267,15,30
46483,2061,15,30
46485,2419,10,30
46489,2116,25,15
46491,2456,10,30
46492,2466,10,30
46494,2265,15,30
46499,2144,15,30
46501,2345,15,30
46505,2196,15,30
46515,2248,15,30
46516,2289,10,30
46522,2126,25,19
46525,2259,15,30
46527,2396,10,30
46528,2173,15,30
46529,2186,15,30
46535,2385,10,30
46537,2387,10,30
46539,2356,25,21
46540,2140,15,30
46550,2206,15,30
46555,2109,25,23
46556,2157,15,30
46559,2104,25,20
46561,2214,15,30
46564,2135,15,30
46580,2235,25,9
46581,2492,10,30
46582,2113,15,30
46587,2075,15,30
46588,2112,25,18
46590,2354,15,30
46591,2205,15,30
46606,2425,10,30
46616,2346,15,30
46618,2344,10,30
46619,2260,15,30
46625,2181,25,9
46628,2283,25,17
46631,2319,15,30
46632,2157,15,30
46636,2207,15,30
46638,2094,25,18
46642,2142,25,9
46647,2160,15,30
46650,2055,25,20
46652,2298,15,30
46654,2082,15,30
